"id","line_id","example","translation","created_at","updated_at"
5695,7295,"We all went out and took part in open-air exercise *in spite of* the bad weather.","私たちは全員悪天候*にも関わらず*外に出て、屋外での運動に参加した。","2024/12/23 18:56","2024/12/23 18:56"
5696,7296,"I hear the Japanese word kawaii, meaning cute, is becoming popular *all over* the world.","かわいいを意味する日本語の「かわいい」が世界*中で*人気になっているそうだ。","2024/12/23 18:59","2024/12/23 18:59"
5697,7296,"I don’t know what happened to me, but my body ached *all over* last night.","自分に何が起きたのかわからないが、昨夜は体*中*が痛かった。","2024/12/23 18:59","2024/12/23 18:59"
5698,7297,"*Apart from* being very friendly to us all, David was also a very talented talker.","デイビッドは私たち全員にとても親切であること*のほかに*、話がとても上手な人でもあった。","2024/12/24 7:24","2024/12/24 7:25"
5699,7297,"In the school I entered in America, I hardly knew anybody *apart from* my host sister.","私がアメリカで入学した学校では、私はホストシスター*を除いては*ほとんど誰も知らなかった。","2024/12/24 7:24","2024/12/24 7:25"
5700,7298,"Nobody *aside from* her was able to solve that math problem.","彼女*を除いては*誰もその数学の問題を解くことができなかった。","2024/12/24 7:28","2024/12/24 7:28"
5701,7299,"Today there are some workers who retire *ahead of* their retirement age.","今日では定年*より先に*退職する人もいる。","2024/12/24 7:30","2024/12/24 7:30"
5702,7300,"In the 1930s many Americans moved west *in search of* opportunities.","1930年代、多くのアメリカ人は職の機会*を求めて*西へと移動した。","2024/12/24 7:33","2024/12/24 7:33"
5703,7301,"Right now I’m studying hard *in preparation for* the term exams, which begin next week.","現在、私は来週始まる期末試験*に備えて*一生懸命勉強している。","2024/12/24 7:35","2024/12/24 7:35"
5704,7302,"Technology continues to impact the way people communicate with *each other*.","技術は人々の*互い*のコミュニケーションの取り方に影響を与え続けている。","2024/12/24 11:23","2024/12/24 11:23"
5705,7303,"She resembles her mother *so* much *that* they are often mistaken for each other.","彼女は母親に*非常に*似ている*ので*、しばしば互いに間違われる。","2024/12/24 11:25","2024/12/24 11:25"
5706,7304,"Kento is a fluent speaker of Chinese *as well as* English.","ケントは英語*だけでなく*中国語*も*流暢に話す。","2024/12/24 11:27","2024/12/24 11:27"
5707,7305,"Recycling things is *not only* environmentally friendly *but also* economically sound.","物をリサイクルすることは、環境に優しい*だけでなく*経済的に健全で*も*ある。","2024/12/24 11:31","2024/12/24 11:31"
5708,7306,"I got back just yesterday, although I’m feeling *as if* I’m still in a different time zone.","私は昨日戻ったばかりだ。*まるで*まだ別の時間帯にいる*ような*気分だが。","2024/12/24 11:33","2024/12/24 11:33"
5709,7307,"I’ll be with you, Ken, *as soon as* I’m done with the dishes.","ケン、皿洗いを済ませ*たらすぐに*あなたの所へ行くからね。","2024/12/24 11:35","2024/12/24 11:35"
5710,7308,"I knew from the beginning *something was wrong with* him.","私は最初から彼*はどこか調子が悪い*とわかっていた。","2024/12/24 11:38","2024/12/24 11:38"
5711,7309,"From the age of five, she was *brought up* by her aunt.","彼女は5歳の時からおばに*育てら*れた。","2024/12/24 11:54","2024/12/24 11:54"
5712,7309,"Yumi felt a little uneasy when her parents *brought up* the subject of marriage.","ユミは彼女の両親が結婚の話題*を持ち出した*とき、少し不安に感じた。","2024/12/24 11:54","2024/12/24 11:54"
5713,7310,"The scheduled football game had to be *called off* because of the bad weather.","悪天候のため、予定していたフットボールの試合は*中止さ*れなければならなかった。","2024/12/24 12:07","2024/12/24 12:07"
5714,7311,"My father says he wants to *carry on* working past his retirement age.","私の父は定年を過ぎても働き*続け*たいと言っている。","2024/12/24 12:09","2024/12/24 12:09"
5715,7312,"I believe more changes will *come about* in our way of life owing to global warming.","地球温暖化のために私たちの生活様式により多くの変化が*起こる*だろうと私は信じている。","2024/12/24 12:11","2024/12/24 12:11"
5716,7313,"These newly developed fibers are very economical and easy to *come by*.","この新たに開発された繊維はとても経済的で、*手に入れる*のが簡単だ。","2024/12/24 12:12","2024/12/24 12:12"
5717,7314,"Tom was late to class again and was unable to *come up with* a good excuse for that.","トムはまた授業に遅れ、そのことについてうまい言い訳*を思いつく*ことができなかった。","2024/12/24 12:14","2024/12/24 12:14"
5718,7315,"Modern society should make every effort to *do away with* racial discrimination.","現代社会は人種差別*をなくす*ためにあらゆる努力をすべきだ。","2024/12/24 12:16","2024/12/24 12:16"
5719,7316,"It’s easy to *find fault with* the work of others, but we should know it’s a most shameful act.","他人の仕事*にけちをつける*のは簡単だが、それはとても恥ずかしい行いだということを知るべきだ。","2024/12/24 12:24","2024/12/24 12:24"
5720,7317,"Erika used to be afraid of heights, but she has *gotten over* her fear now.","エリカは以前は高いところが怖かったが、今ではその恐怖*を克服している*。","2024/12/25 10:38","2024/12/25 10:38"
5721,7318,"Maybe we should go to the lost and found and ask if someone *handed* it *in*.","遺失物取扱所に行って、誰かがそれを*届けてくれた*かどうか尋ねてみたらどうだろう。","2024/12/25 10:53","2024/12/25 10:53"
5722,7319,"I’ve found it fun to *learn* something *by heart* — Toson’s beautiful poems, for example.","私は何か*を暗記する*ことは楽しいと気付いた。例えば、藤村の美しい詩などだ。","2024/12/25 18:12","2024/12/25 18:12"
5723,7320,"The police started to *look into* the cause of the accident more carefully.","警察はより慎重に事故の原因*を調べ*始めた。","2024/12/25 18:14","2024/12/25 18:14"
5724,7321,"The clerk was kind enough to *look over* the papers for me before I sent them off.","その職員は私が書類を送る前に親切にもそれらを*ざっと調べて*くれた。","2024/12/25 18:16","2024/12/25 18:16"
5725,7322,"My grandmother *passed away* at age 97, surviving her husband by 15 years.","私の祖母は彼女の夫より15年長生きして、97歳で*亡くなった*。","2024/12/25 18:19","2024/12/25 18:19"
5726,7323,"Jason decided to *put off* taking his summer vacation because he was too busy at work.","ジェイソンは仕事があまりにも忙しかったので、夏休みを取るの*を延期する*ことにした。","2024/12/25 18:21","2024/12/25 18:21"
5727,7324,"*Putting* a model airplane *together* by yourself is easy.","自分でも軽飛行機*を組み立てる*ことは簡単だ。","2024/12/25 18:23","2024/12/25 18:23"
5728,7325,"A sign was *put up* in front of the station to advertise the new store.","その新しい店を宣伝するために駅の正面に看板が*掲げら*れた。","2024/12/25 18:26","2024/12/25 18:26"
5729,7325,"The business school that was hosting me *put* me *up* at a nice hotel near the school.","私を招いてくれたビジネススクールは学校の近くの素晴らしいホテルに私*を泊まらせてくれた*。","2024/12/25 18:26","2024/12/25 18:26"
5730,7326,"There are man inconveniences that have to be *put up with* when you go abroad.","外国へ行くと、*我慢し*なければならない不便なことがたくさんある。","2024/12/25 18:28","2024/12/25 18:28"
5731,7327,"We all feared that a serious economic depression might *set in* after the epidemic.","私たちは皆、伝染病の流行語に深刻な経済不況が*始まる*のではないかと恐れていた。","2024/12/25 18:30","2024/12/25 18:30"
5732,7328,"Which side of your family do you think you *take after*?","あなたは自分が家族のどちらの家系*に似ている*と思いますか。","2024/12/25 18:32","2024/12/25 18:32"
5733,7329,"I believe that education is *of* supreme *importance*, no matter where we live.","どこに住んでいようと教育が最も*重要で*あると私は信じている。","2024/12/25 18:33","2024/12/25 18:33"
5734,7330,"Soon after the party, Kana *set about* cleaning the tables with her sister.","パーティーのすぐ後、カナは妹と一緒にテーブルの片付け*を始めた*。","2024/12/25 18:40","2024/12/25 18:40"
5735,7331,"I couldn’t understand why we had to submit our notebook *along with* our test paper.","どうして私たちはテスト用紙*と一緒に*ノートを提出しなければならないのか、私には理解できなかった。","2024/12/25 18:48","2024/12/25 18:48"
